timestamp,plot_id,soil_moisture_pct,soil_temp_c,air_temp_c,air_humidity_pct,rainfall_mm_24h,days_since_planting,crop_growth_stage,water_applied_l,irrigated_next_flag
2023-01-08 11:00:00,crop_cotton,30.71,,29.7,86.8,469.3,7,vegetative,0.0,False
2023-01-08 15:30:00,crop_cotton,33.72,,31.57,54.57,270.03,7,flowering,0.0,False
2023-01-08 21:30:00,crop_cotton,19.43,,21.54,45.15,1487.11,7,maturity,0.0,False
2023-01-08 22:00:00,crop_cotton,58.67,,16.19,82.06,1684.86,7,maturity,0.0,False
2023-01-08 23:00:00,crop_cotton,8.76,,21.72,43.42,2278.41,7,vegetative,0.0,False
2023-01-08 23:30:00,crop_cotton,56.07,,12.66,47.29,1587.86,7,vegetative,0.0,False
2023-01-09 00:00:00,crop_cotton,61.68,,29.14,59.2,688.92,7,vegetative,0.0,False
2023-01-09 02:00:00,crop_cotton,34.6,,25.04,75.51,704.75,8,vegetative,0.0,False
2023-01-09 03:00:00,crop_cotton,16.53,,32.69,76.88,2496.86,8,maturity,0.0,False
2023-01-09 04:30:00,crop_cotton,54.09,,25.76,91.51,411.39,8,maturity,0.0,False
2023-01-09 09:30:00,crop_cotton,19.16,,20.38,58.08,960.54,8,vegetative,0.0,False
2023-01-09 10:00:00,crop_cotton,61.14,,18.75,82.41,2373.73,8,maturity,0.0,False
2023-01-09 12:00:00,crop_cotton,26.11,,14.91,77.96,368.18,8,maturity,0.0,False
2023-01-09 13:00:00,crop_cotton,50.63,,38.97,37.35,1577.41,8,flowering,0.0,False
2023-01-09 13:30:00,crop_cotton,39.74,,24.82,27.68,1491.38,8,maturity,0.0,False
2023-01-09 14:30:00,crop_cotton,25.52,,36.52,48.72,1748.03,8,vegetative,0.0,False
2023-01-09 19:00:00,crop_cotton,20.3,,13.75,60.35,1152.12,8,maturity,0.0,False
2023-01-10 01:30:00,crop_cotton,11.44,,18.93,73.86,2496.98,9,vegetative,0.0,False
2023-01-10 04:30:00,crop_cotton,16.99,,32.79,86.23,2237.95,9,maturity,0.0,False
2023-01-10 06:30:00,crop_cotton,27.42,,41.54,28.12,2246.3,9,vegetative,0.0,False
2023-01-10 14:30:00,crop_cotton,54.6,,18.7,87.35,423.46,9,maturity,0.0,False
2023-01-10 16:00:00,crop_cotton,55.2,,21.18,83.91,2115.66,9,maturity,0.0,False
2023-01-10 17:30:00,crop_cotton,43.9,,20.98,53.23,1905.4,9,maturity,0.0,False
2023-01-10 19:00:00,crop_cotton,11.12,,39.59,83.17,777.41,9,maturity,0.0,False
2023-01-10 20:00:00,crop_cotton,42.98,,13.9,35.27,768.33,9,maturity,0.0,False
2023-01-11 03:00:00,crop_cotton,56.65,,27.84,45.39,98.04,10,flowering,0.0,False
2023-01-11 06:00:00,crop_cotton,39.5,,40.41,62.42,2389.33,10,flowering,0.0,False
2023-01-11 06:30:00,crop_cotton,31.22,,40.83,59.62,266.06,10,maturity,0.0,False
2023-01-11 08:30:00,crop_cotton,9.51,,13.17,80.39,2216.44,10,maturity,0.0,False
2023-01-11 13:00:00,crop_cotton,51.65,,34.53,29.43,1708.01,10,maturity,0.0,False
2023-01-11 13:30:00,crop_cotton,29.61,,19.01,38.31,1890.95,10,maturity,0.0,False
2023-01-11 15:00:00,crop_cotton,24.64,,35.67,46.32,1417.61,10,vegetative,0.0,False
2023-01-11 21:30:00,crop_cotton,56.34,,27.54,69.82,1416.4,10,flowering,0.0,False
2023-01-11 22:00:00,crop_cotton,38.49,,13.26,67.52,849.37,10,maturity,0.0,False
2023-01-11 22:30:00,crop_cotton,15.44,,24.48,58.32,740.37,10,maturity,0.0,False
2023-01-12 00:30:00,crop_cotton,37.33,,15.35,63.37,1418.79,10,flowering,0.0,False
2023-01-12 01:00:00,crop_cotton,12.99,,15.42,27.26,1562.29,11,maturity,0.0,False
2023-01-12 05:30:00,crop_cotton,41.99,,26.29,70.93,226.54,11,vegetative,0.0,False
2023-01-12 08:30:00,crop_cotton,46.23,,13.8,53.81,725.79,11,flowering,0.0,False
2023-01-12 10:00:00,crop_cotton,9.27,,18.61,47.75,1275.58,11,vegetative,0.0,False
2023-01-12 10:30:00,crop_cotton,54.1,,21.92,74.4,2182.14,11,flowering,0.0,False
2023-01-12 23:00:00,crop_cotton,17.52,,13.61,93.58,1101.92,11,flowering,0.0,False
2023-01-12 23:30:00,crop_cotton,40.81,,31.25,64.6,903.55,11,maturity,0.0,False
2023-01-13 10:30:00,crop_cotton,56.05,,29.55,47.22,2171.74,12,maturity,0.0,False
2023-01-13 11:00:00,crop_cotton,50.57,,31.58,36.15,972.12,12,maturity,0.0,False
2023-01-13 12:30:00,crop_cotton,63.1,,15.16,85.09,177.45,12,flowering,0.0,False
2023-01-13 18:30:00,crop_cotton,28.11,,30.53,36.48,1848.32,12,maturity,0.0,False
2023-01-13 21:30:00,crop_cotton,32.81,,19.48,80.68,1256.83,12,vegetative,0.0,False
2023-01-14 02:00:00,crop_cotton,58.38,,19.6,30.06,1317.26,13,flowering,0.0,False
2023-01-14 05:00:00,crop_cotton,31.21,,15.35,81.31,1572.21,13,maturity,0.0,False
2023-01-14 06:30:00,crop_cotton,13.48,,18.82,38.53,716.1,13,vegetative,0.0,False
2023-01-14 09:30:00,crop_cotton,24.44,,41.09,52.37,2152.47,13,maturity,0.0,False
2023-01-14 11:30:00,crop_cotton,54.78,,12.67,55.07,123.43,13,flowering,0.0,False
2023-01-14 12:30:00,crop_cotton,16.17,,35.48,28.34,471.4,13,vegetative,0.0,False
2023-01-14 14:30:00,crop_cotton,21.68,,34.98,65.17,163.71,13,flowering,0.0,False
2023-01-14 15:00:00,crop_cotton,49.56,,36.13,46.03,852.15,13,maturity,0.0,False
2023-01-14 16:30:00,crop_cotton,64.04,,32.86,47.6,1729.13,13,vegetative,0.0,False
2023-01-14 22:00:00,crop_cotton,43.28,,30.57,25.21,1521.79,13,flowering,0.0,False
2023-01-15 07:00:00,crop_cotton,61.01,,22.08,81.64,1914.4,14,maturity,0.0,False
2023-01-15 16:00:00,crop_cotton,20.03,,30.6,37.9,368.91,14,flowering,0.0,False
2023-01-15 16:30:00,crop_cotton,32.65,,25.59,61.53,2293.43,14,maturity,0.0,False
2023-01-15 20:00:00,crop_cotton,13.66,,24.02,51.7,1044.07,14,vegetative,0.0,False
2023-01-16 01:30:00,crop_cotton,12.06,,23.9,62.21,1219.06,15,maturity,0.0,False
2023-01-16 09:30:00,crop_cotton,32.4,,29.21,39.49,1914.35,15,maturity,0.0,False
2023-01-16 12:30:00,crop_cotton,52.41,,26.65,71.43,656.7,15,maturity,0.0,False
2023-01-16 14:30:00,crop_cotton,10.16,,33.16,31.82,157.25,15,flowering,0.0,False
2023-01-16 19:00:00,crop_cotton,14.67,,22.39,69.58,2497.23,15,maturity,0.0,False
2023-01-16 20:30:00,crop_cotton,24.68,,37.13,79.71,2032.66,15,maturity,0.0,False
2023-01-16 23:00:00,crop_cotton,44.02,,40.81,30.58,2313.25,15,flowering,0.0,False
2023-01-17 02:30:00,crop_cotton,59.17,,13.77,73.2,39.02,16,maturity,0.0,False
2023-01-17 03:30:00,crop_cotton,44.92,,37.46,94.5,633.22,16,flowering,0.0,False
2023-01-17 04:30:00,crop_cotton,44.64,,28.47,71.87,246.47,16,vegetative,0.0,False
2023-01-17 06:00:00,crop_cotton,13.64,,18.27,59.17,2074.19,16,vegetative,0.0,False
2023-01-17 07:30:00,crop_cotton,30.34,,28.41,27.15,1157.13,16,vegetative,0.0,False
2023-01-17 10:00:00,crop_cotton,27.47,,24.38,78.97,20.76,16,maturity,0.0,False
2023-01-17 12:30:00,crop_cotton,54.23,,30.36,54.49,1167.89,16,maturity,0.0,False
2023-01-17 14:00:00,crop_cotton,28.86,,28.78,84.85,1088.16,16,vegetative,0.0,False
2023-01-17 14:30:00,crop_cotton,58.18,,36.68,65.01,1916.08,16,maturity,0.0,False
2023-01-17 15:30:00,crop_cotton,14.97,,24.51,80.09,1218.75,16,maturity,0.0,False
2023-01-17 16:00:00,crop_cotton,36.16,,31.08,33.56,2418.8,16,flowering,0.0,False
2023-01-17 18:30:00,crop_cotton,14.38,,31.5,64.7,558.53,16,flowering,0.0,False
2023-01-17 20:00:00,crop_cotton,58.5,,25.6,78.79,1447.29,16,maturity,0.0,False
2023-01-17 20:30:00,crop_cotton,21.38,,24.02,35.01,1264.33,16,maturity,0.0,False
2023-01-18 07:30:00,crop_cotton,25.05,,17.82,81.81,45.22,17,vegetative,0.0,False
2023-01-18 17:30:00,crop_cotton,45.74,,32.06,64.42,892.06,17,vegetative,0.0,False
2023-01-18 23:30:00,crop_cotton,22.62,,26.21,31.36,1046.91,17,maturity,0.0,False
2023-01-19 00:00:00,crop_cotton,40.13,,19.7,63.63,1647.06,17,vegetative,0.0,False
2023-01-19 03:00:00,crop_cotton,26.57,,28.14,38.83,2227.71,18,maturity,0.0,False
2023-01-19 04:00:00,crop_cotton,45.13,,25.46,91.35,1057.09,18,vegetative,0.0,False
2023-01-19 04:30:00,crop_cotton,38.49,,18.13,40.47,1317.97,18,maturity,0.0,False
2023-01-19 05:30:00,crop_cotton,59.73,,26.76,49.89,1251.14,18,maturity,0.0,False
2023-01-19 07:00:00,crop_cotton,12.18,,18.61,71.78,2305.71,18,maturity,0.0,False
2023-01-19 09:00:00,crop_cotton,25.9,,34.26,42.6,1001.29,18,maturity,0.0,False
2023-01-19 09:30:00,crop_cotton,18.29,,22.32,73.65,600.25,18,maturity,0.0,False
2023-01-19 10:00:00,crop_cotton,50.75,,12.82,92.57,609.92,18,maturity,0.0,False
2023-01-19 12:00:00,crop_cotton,37.17,,15.32,73.63,730.74,18,vegetative,0.0,False
2023-01-19 13:00:00,crop_cotton,10.13,,32.67,75.84,1380.72,18,vegetative,0.0,False
2023-01-19 13:30:00,crop_cotton,36.52,,23.84,93.26,172.55,18,maturity,0.0,False
2023-01-19 20:00:00,crop_cotton,19.16,,32.09,35.81,1926.58,18,flowering,0.0,False
2023-01-20 02:30:00,crop_cotton,40.82,,35.98,78.87,1307.16,19,vegetative,0.0,False
2023-01-20 04:30:00,crop_cotton,60.9,,32.14,83.51,1811.32,19,flowering,0.0,False
2023-01-20 05:00:00,crop_cotton,21.57,,36.43,76.36,981.35,19,flowering,0.0,False
2023-01-20 06:30:00,crop_cotton,58.12,,28.59,66.82,211.23,19,maturity,0.0,False
2023-01-20 09:00:00,crop_cotton,10.23,,27.75,65.33,1098.84,19,vegetative,0.0,False
2023-01-20 09:30:00,crop_cotton,26.63,,31.89,67.73,1944.94,19,flowering,0.0,False
2023-01-20 11:00:00,crop_cotton,31.16,,19.58,40.28,109.57,19,maturity,0.0,False
2023-01-20 12:30:00,crop_cotton,17.84,,34.19,27.14,1230.89,19,maturity,0.0,False
2023-01-20 19:30:00,crop_cotton,14.6,,18.78,93.07,1518.44,19,maturity,0.0,False
2023-01-20 21:00:00,crop_cotton,16.62,,14.69,54.32,2400.73,19,maturity,0.0,False
2023-01-20 21:30:00,crop_cotton,54.19,,16.0,52.67,144.06,19,maturity,0.0,False
2023-01-20 22:00:00,crop_cotton,51.31,,36.27,85.3,72.82,19,maturity,0.0,False
2023-01-21 09:30:00,crop_cotton,17.07,,28.76,56.97,1921.52,20,flowering,0.0,False
2023-01-21 11:30:00,crop_cotton,44.69,,31.16,36.54,282.29,20,maturity,0.0,False
2023-01-21 15:30:00,crop_cotton,30.43,,40.26,78.88,1103.84,20,vegetative,0.0,False
2023-01-21 21:30:00,crop_cotton,9.67,,12.29,84.21,48.09,20,maturity,0.0,False
2023-01-21 23:00:00,crop_cotton,34.94,,24.65,76.25,483.3,20,maturity,0.0,False
2023-01-22 00:30:00,crop_cotton,29.66,,14.75,68.22,1371.71,20,maturity,0.0,False
2023-01-22 05:30:00,crop_cotton,63.19,,32.83,75.36,1147.41,21,flowering,0.0,False
2023-01-22 09:00:00,crop_cotton,48.05,,27.73,80.03,2238.78,21,maturity,0.0,False
2023-01-22 13:30:00,crop_cotton,39.24,,25.22,66.94,827.34,21,maturity,0.0,False
2023-01-22 14:00:00,crop_cotton,29.77,,26.64,67.23,2106.18,21,maturity,0.0,False
2023-01-22 18:00:00,crop_cotton,28.52,,40.14,53.99,1282.96,21,vegetative,0.0,False
2023-01-22 18:30:00,crop_cotton,44.44,,16.35,80.02,219.63,21,maturity,0.0,False
2023-01-22 21:00:00,crop_cotton,51.18,,21.48,56.7,2082.29,21,maturity,0.0,False
2023-01-23 01:30:00,crop_cotton,9.39,,24.27,83.11,2031.79,22,maturity,0.0,False
2023-01-23 04:00:00,crop_cotton,11.04,,18.13,78.09,1665.79,22,maturity,0.0,False
2023-01-23 07:00:00,crop_cotton,23.26,,12.36,61.24,1111.52,22,maturity,0.0,False
2023-01-23 07:30:00,crop_cotton,40.6,,15.92,25.07,420.3,22,maturity,0.0,False
2023-01-23 08:00:00,crop_cotton,62.99,,17.06,73.92,993.45,22,vegetative,0.0,False
2023-01-23 16:00:00,crop_cotton,44.79,,31.58,74.63,429.84,22,vegetative,0.0,False
2023-01-24 00:30:00,crop_cotton,26.71,,24.34,32.59,2040.6,22,flowering,0.0,False
2023-01-24 01:30:00,crop_cotton,53.52,,29.99,80.08,161.67,23,maturity,0.0,False
2023-01-24 04:00:00,crop_cotton,27.26,,22.45,47.95,1390.4,23,maturity,0.0,False
2023-01-24 08:30:00,crop_cotton,46.73,,12.27,43.32,1718.84,23,maturity,0.0,False
2023-01-24 15:30:00,crop_cotton,35.18,,24.07,31.54,1570.4,23,vegetative,0.0,False
2023-01-25 00:30:00,crop_cotton,24.96,,29.55,59.1,1626.03,23,vegetative,0.0,False
2023-01-25 02:30:00,crop_cotton,11.83,,35.25,63.0,621.42,24,maturity,0.0,False
2023-01-25 06:30:00,crop_cotton,55.55,,24.88,35.1,229.57,24,maturity,0.0,False
2023-01-25 07:00:00,crop_cotton,35.15,,17.8,31.43,2084.06,24,flowering,0.0,False
2023-01-25 08:00:00,crop_cotton,33.06,,13.87,81.72,2077.44,24,maturity,0.0,False
2023-01-25 14:00:00,crop_cotton,56.8,,36.27,87.71,2039.34,24,maturity,0.0,False
2023-01-25 15:30:00,crop_cotton,23.98,,19.38,49.75,1922.36,24,vegetative,0.0,False
2023-01-25 23:00:00,crop_cotton,44.01,,33.8,36.85,515.26,24,maturity,0.0,False
2023-01-26 02:30:00,crop_cotton,12.31,,18.52,28.12,497.07,25,vegetative,0.0,False
2023-01-26 19:30:00,crop_cotton,49.86,,28.54,39.43,779.94,25,maturity,0.0,False
2023-01-26 20:30:00,crop_cotton,42.45,,20.51,76.49,904.59,25,maturity,0.0,False
2023-01-27 00:00:00,crop_cotton,47.36,,27.63,78.8,253.45,25,flowering,0.0,False
2023-01-27 01:00:00,crop_cotton,27.31,,20.34,41.24,2360.05,26,maturity,0.0,False
2023-01-27 05:00:00,crop_cotton,9.15,,23.84,29.23,1951.97,26,vegetative,0.0,False
2023-01-27 06:30:00,crop_cotton,52.85,,21.91,43.15,136.79,26,maturity,0.0,False
2023-01-27 08:00:00,crop_cotton,18.67,,23.1,44.87,1871.45,26,maturity,0.0,False
2023-01-27 12:00:00,crop_cotton,60.88,,21.36,26.85,2040.11,26,vegetative,0.0,False
2023-01-27 13:00:00,crop_cotton,53.02,,19.24,77.3,200.95,26,maturity,0.0,False
2023-01-27 18:30:00,crop_cotton,44.87,,16.76,93.78,553.81,26,flowering,0.0,False
2023-01-27 19:00:00,crop_cotton,64.59,,41.31,83.72,2285.75,26,vegetative,0.0,False
2023-01-27 20:00:00,crop_cotton,10.04,,24.28,54.26,1722.97,26,vegetative,0.0,False
2023-01-28 02:00:00,crop_cotton,31.68,,15.91,34.41,292.33,27,vegetative,0.0,False
2023-01-28 09:30:00,crop_cotton,36.63,,17.67,79.07,1124.03,27,vegetative,0.0,False
2023-01-28 13:00:00,crop_cotton,62.65,,17.02,43.76,534.55,27,maturity,0.0,False
2023-01-28 14:00:00,crop_cotton,59.64,,26.11,44.66,1524.76,27,maturity,0.0,False
2023-01-28 15:00:00,crop_cotton,19.26,,17.6,82.15,2090.29,27,maturity,0.0,False
2023-01-28 16:00:00,crop_cotton,48.29,,30.94,37.82,1986.09,27,vegetative,0.0,False
2023-01-28 16:30:00,crop_cotton,61.44,,19.66,91.96,1952.95,27,maturity,0.0,False
2023-01-29 05:00:00,crop_cotton,37.37,,36.57,79.39,2145.35,28,flowering,0.0,False
2023-01-29 05:30:00,crop_cotton,64.03,,28.88,42.7,967.82,28,flowering,0.0,False
2023-01-29 06:30:00,crop_cotton,41.26,,33.42,80.75,131.04,28,maturity,0.0,False
2023-01-29 17:00:00,crop_cotton,38.17,,41.06,37.71,556.77,28,flowering,0.0,False
2023-01-29 22:00:00,crop_cotton,27.67,,38.09,40.34,2030.61,28,vegetative,0.0,False
2023-01-30 02:00:00,crop_cotton,34.18,,18.92,45.39,178.16,29,maturity,0.0,False
2023-01-30 05:00:00,crop_cotton,32.53,,17.75,78.09,1396.73,29,maturity,0.0,False
2023-01-30 06:00:00,crop_cotton,58.12,,15.62,91.22,208.0,29,vegetative,0.0,False
2023-01-30 06:30:00,crop_cotton,59.07,,21.21,55.65,1858.44,29,maturity,0.0,False
2023-01-30 08:30:00,crop_cotton,59.32,,23.49,69.65,1457.63,29,flowering,0.0,False
2023-01-30 10:30:00,crop_cotton,52.38,,14.85,72.87,714.17,29,maturity,0.0,False
2023-01-30 14:30:00,crop_cotton,22.69,,32.77,26.69,1523.57,29,vegetative,0.0,False
2023-01-30 16:30:00,crop_cotton,46.95,,27.56,25.17,1271.51,29,maturity,0.0,False
2023-01-30 17:00:00,crop_cotton,23.36,,34.27,81.27,59.72,29,vegetative,0.0,False
2023-01-30 22:00:00,crop_cotton,47.65,,20.39,70.25,235.2,29,maturity,0.0,False
2023-01-30 23:00:00,crop_cotton,46.91,,37.33,78.88,1366.61,29,maturity,0.0,False
2023-01-31 03:30:00,crop_cotton,56.88,,32.13,66.09,1333.75,30,flowering,0.0,False
2023-01-31 05:30:00,crop_cotton,17.01,,12.77,53.72,1356.32,30,vegetative,0.0,False
2023-01-31 06:00:00,crop_cotton,9.23,,27.3,89.29,2266.6,30,maturity,0.0,False
2023-01-31 06:30:00,crop_cotton,52.74,,37.68,48.03,652.32,30,flowering,0.0,False
2023-01-31 20:30:00,crop_cotton,53.02,,22.79,30.04,461.77,30,flowering,0.0,False
2023-01-31 22:30:00,crop_cotton,44.91,,39.58,60.18,248.16,30,vegetative,0.0,False
2023-02-01 01:30:00,crop_cotton,17.44,,34.95,83.18,1815.3,31,maturity,0.0,False
2023-02-01 06:00:00,crop_cotton,25.22,,22.75,56.43,196.37,31,maturity,0.0,False
2023-02-01 10:00:00,crop_cotton,20.25,,40.82,70.41,360.96,31,maturity,0.0,False
2023-02-01 12:30:00,crop_cotton,35.95,,15.5,35.43,200.1,31,maturity,0.0,False
2023-02-01 14:30:00,crop_cotton,60.7,,41.93,69.18,1082.23,31,maturity,0.0,False
2023-02-01 18:30:00,crop_cotton,44.02,,32.45,66.12,2288.07,31,flowering,0.0,False
2023-02-01 19:00:00,crop_cotton,33.03,,12.35,68.19,1586.15,31,maturity,0.0,False
2023-02-01 21:00:00,crop_cotton,50.76,,20.76,27.73,317.53,31,vegetative,0.0,False
2023-02-02 00:00:00,crop_cotton,44.12,,37.27,39.85,1391.25,31,maturity,0.0,False
2023-02-02 02:30:00,crop_cotton,33.69,,12.94,51.22,1788.03,32,flowering,0.0,False
2023-02-02 03:00:00,crop_cotton,51.24,,25.56,69.77,27.97,32,flowering,0.0,False
2023-02-02 05:30:00,crop_cotton,11.11,,37.69,58.51,1569.64,32,flowering,0.0,False
2023-02-02 06:00:00,crop_cotton,35.99,,27.45,61.32,1972.72,32,vegetative,0.0,False
2023-02-02 09:00:00,crop_cotton,61.97,,19.96,55.59,1528.8,32,maturity,0.0,False
2023-02-02 10:00:00,crop_cotton,44.47,,18.76,27.16,596.14,32,maturity,0.0,False
2023-02-02 11:30:00,crop_cotton,43.76,,37.81,77.1,1752.56,32,maturity,0.0,False
2023-02-02 12:00:00,crop_cotton,8.01,,40.38,37.76,1556.42,32,vegetative,0.0,False
2023-02-02 12:30:00,crop_cotton,51.5,,15.62,45.04,1448.12,32,maturity,0.0,False
2023-02-02 13:30:00,crop_cotton,37.05,,15.3,30.38,918.84,32,maturity,0.0,False
2023-02-02 16:30:00,crop_cotton,25.03,,14.54,31.93,1676.77,32,vegetative,0.0,False
2023-02-02 19:30:00,crop_cotton,63.96,,26.08,60.24,2461.74,32,flowering,0.0,False
2023-02-02 21:00:00,crop_cotton,10.74,,17.97,82.34,857.91,32,maturity,0.0,False
2023-02-03 02:30:00,crop_cotton,28.77,,41.69,73.15,2405.56,33,maturity,0.0,False
2023-02-03 03:30:00,crop_cotton,53.9,,26.4,56.4,363.52,33,maturity,0.0,False
2023-02-03 18:00:00,crop_cotton,41.13,,13.77,75.09,1684.14,33,flowering,0.0,False
2023-02-04 01:00:00,crop_cotton,30.55,,38.79,36.05,1887.67,34,maturity,0.0,False
2023-02-04 05:30:00,crop_cotton,36.12,,12.74,52.34,211.22,34,maturity,0.0,False
2023-02-04 16:00:00,crop_cotton,21.08,,32.45,65.83,2100.43,34,vegetative,0.0,False
2023-02-04 20:00:00,crop_cotton,64.95,,12.54,34.54,1630.17,34,maturity,0.0,False
2023-02-05 04:30:00,crop_cotton,36.01,,36.67,70.54,854.94,35,flowering,0.0,False
2023-02-05 06:00:00,crop_cotton,52.58,,32.91,73.47,1449.61,35,maturity,0.0,False
2023-02-05 09:00:00,crop_cotton,46.02,,17.93,39.82,837.42,35,flowering,0.0,False
2023-02-05 11:00:00,crop_cotton,16.48,,22.3,47.57,1320.27,35,flowering,0.0,False
2023-02-05 11:30:00,crop_cotton,40.88,,12.86,37.31,1755.78,35,maturity,0.0,False
2023-02-05 12:00:00,crop_cotton,50.15,,21.45,52.33,247.58,35,maturity,0.0,False
2023-02-05 13:00:00,crop_cotton,60.48,,37.21,51.11,2250.4,35,vegetative,0.0,False
2023-02-05 15:00:00,crop_cotton,50.26,,38.18,73.84,1308.54,35,maturity,0.0,False
2023-02-05 19:00:00,crop_cotton,24.97,,16.47,62.79,2022.6,35,maturity,0.0,False
2023-02-05 20:00:00,crop_cotton,25.91,,22.33,75.35,910.86,35,vegetative,0.0,False
2023-02-05 21:30:00,crop_cotton,51.46,,29.64,90.15,1536.36,35,flowering,0.0,False
2023-02-05 23:30:00,crop_cotton,10.72,,35.75,28.11,970.49,35,vegetative,0.0,False
2023-02-06 00:30:00,crop_cotton,38.39,,41.0,41.8,2155.22,35,maturity,0.0,False
2023-02-06 07:00:00,crop_cotton,53.03,,21.98,51.67,814.89,36,flowering,0.0,False
2023-02-06 08:00:00,crop_cotton,20.44,,38.48,46.0,1580.28,36,maturity,0.0,False
